wbid,term,found
WBGene00011971,behavior phenotype WBPhenotype:0000517,1.0
WBGene00003808,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00003841,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00002094,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00001676,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00012116,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00001677,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00001668,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00000062,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00001210,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00001667,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00006790,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00003889,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00003966,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00006873,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00001673,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00006614,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00012137,sinusoidal movement variant WBPhenotype:0004018,1.0
WBGene00001701,intestinal vacuole WBPhenotype:0001428,1.0
WBGene00006948,intestinal vacuole WBPhenotype:0001428,1.0
WBGene00006947,intestinal vacuole WBPhenotype:0001428,1.0
WBGene00004219,intestinal vacuole WBPhenotype:0001428,1.0
WBGene00006952,intestinal vacuole WBPhenotype:0001428,1.0
WBGene00006956,intestinal vacuole WBPhenotype:0001428,1.0
WBGene00004224,intestinal vacuole WBPhenotype:0001428,1.0
WBGene00003808,head bend angle increased WBPhenotype:0002286,1.0
WBGene00001676,head bend angle increased WBPhenotype:0002286,1.0
WBGene00001668,head bend angle increased WBPhenotype:0002286,1.0
WBGene00001667,head bend angle increased WBPhenotype:0002286,1.0
WBGene00003889,head bend angle increased WBPhenotype:0002286,1.0
WBGene00001673,head bend angle increased WBPhenotype:0002286,1.0
WBGene00001069,fat WBPhenotype:0000542,1.0
WBGene00003841,fat WBPhenotype:0000542,1.0
WBGene00001676,fat WBPhenotype:0000542,1.0
WBGene00001677,fat WBPhenotype:0000542,1.0
WBGene00001668,fat WBPhenotype:0000542,1.0
WBGene00000062,fat WBPhenotype:0000542,1.0
WBGene00001210,fat WBPhenotype:0000542,1.0
WBGene00001667,fat WBPhenotype:0000542,1.0
WBGene00003966,fat WBPhenotype:0000542,1.0
WBGene00006873,fat WBPhenotype:0000542,1.0
WBGene00001673,fat WBPhenotype:0000542,1.0
WBGene00006614,fat WBPhenotype:0000542,1.0
WBGene00012137,fat WBPhenotype:0000542,1.0
WBGene00001135,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00003841,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00001676,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00012116,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00001677,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00000062,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00001667,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00003889,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00003966,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00001673,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00006614,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00012137,foraging hyperactive WBPhenotype:0000237,1.0
WBGene00007325,nicotine hypersensitive WBPhenotype:0001202,1.0
WBGene00044623,nicotine hypersensitive WBPhenotype:0001202,1.0
WBGene00010830,nicotine hypersensitive WBPhenotype:0001202,1.0
WBGene00012186,nicotine hypersensitive WBPhenotype:0001202,1.0
WBGene00001701,body region phenotype WBPhenotype:0002557,1.0
WBGene00001071,body region phenotype WBPhenotype:0002557,1.0
WBGene00005016,body region phenotype WBPhenotype:0002557,1.0
WBGene00016319,body region phenotype WBPhenotype:0002557,1.0
WBGene00010948,body region phenotype WBPhenotype:0002557,1.0
WBGene00003808,body region phenotype WBPhenotype:0002557,1.0
WBGene00009041,body region phenotype WBPhenotype:0002557,1.0
WBGene00006948,body region phenotype WBPhenotype:0002557,1.0
WBGene00010442,body region phenotype WBPhenotype:0002557,1.0
WBGene00005017,body region phenotype WBPhenotype:0002557,1.0
WBGene00001069,body region phenotype WBPhenotype:0002557,1.0
WBGene00000255,body region phenotype WBPhenotype:0002557,1.0
WBGene00000853,body region phenotype WBPhenotype:0002557,1.0
WBGene00003841,body region phenotype WBPhenotype:0002557,1.0
WBGene00006947,body region phenotype WBPhenotype:0002557,1.0
WBGene00002094,body region phenotype WBPhenotype:0002557,1.0
WBGene00044623,body region phenotype WBPhenotype:0002557,1.0
WBGene00004219,body region phenotype WBPhenotype:0002557,1.0
WBGene00001072,body region phenotype WBPhenotype:0002557,1.0
WBGene00006952,body region phenotype WBPhenotype:0002557,1.0
WBGene00044621,body region phenotype WBPhenotype:0002557,1.0
WBGene00001065,body region phenotype WBPhenotype:0002557,1.0
WBGene00001076,body region phenotype WBPhenotype:0002557,1.0
WBGene00044630,body region phenotype WBPhenotype:0002557,1.0
WBGene00002393,body region phenotype WBPhenotype:0002557,1.0
WBGene00001676,body region phenotype WBPhenotype:0002557,1.0
WBGene00012261,body region phenotype WBPhenotype:0002557,1.0
WBGene00004393,body region phenotype WBPhenotype:0002557,1.0
WBGene00001677,body region phenotype WBPhenotype:0002557,1.0
WBGene00004397,body region phenotype WBPhenotype:0002557,1.0
WBGene00001064,body region phenotype WBPhenotype:0002557,1.0
WBGene00019154,body region phenotype WBPhenotype:0002557,1.0
WBGene00011104,body region phenotype WBPhenotype:0002557,1.0
WBGene00009653,body region phenotype WBPhenotype:0002557,1.0
WBGene00000485,body region phenotype WBPhenotype:0002557,1.0
WBGene00001668,body region phenotype WBPhenotype:0002557,1.0
WBGene00000062,body region phenotype WBPhenotype:0002557,1.0
WBGene00003057,body region phenotype WBPhenotype:0002557,1.0
WBGene00006526,body region phenotype WBPhenotype:0002557,1.0
WBGene00018572,body region phenotype WBPhenotype:0002557,1.0
WBGene00001210,body region phenotype WBPhenotype:0002557,1.0
WBGene00001075,body region phenotype WBPhenotype:0002557,1.0
WBGene00001667,body region phenotype WBPhenotype:0002557,1.0
WBGene00008256,body region phenotype WBPhenotype:0002557,1.0
WBGene00000449,body region phenotype WBPhenotype:0002557,1.0
WBGene00013130,body region phenotype WBPhenotype:0002557,1.0
WBGene00010642,body region phenotype WBPhenotype:0002557,1.0
WBGene00006790,body region phenotype WBPhenotype:0002557,1.0
WBGene00044631,body region phenotype WBPhenotype:0002557,1.0
WBGene00018547,body region phenotype WBPhenotype:0002557,1.0
WBGene00013585,body region phenotype WBPhenotype:0002557,1.0
WBGene00003029,body region phenotype WBPhenotype:0002557,1.0
WBGene00010830,body region phenotype WBPhenotype:0002557,1.0
WBGene00000251,body region phenotype WBPhenotype:0002557,1.0
WBGene00003889,body region phenotype WBPhenotype:0002557,1.0
WBGene00006956,body region phenotype WBPhenotype:0002557,1.0
WBGene00003966,body region phenotype WBPhenotype:0002557,1.0
WBGene00003657,body region phenotype WBPhenotype:0002557,1.0
WBGene00044620,body region phenotype WBPhenotype:0002557,1.0
WBGene00006873,body region phenotype WBPhenotype:0002557,1.0
WBGene00001673,body region phenotype WBPhenotype:0002557,1.0
WBGene00004224,body region phenotype WBPhenotype:0002557,1.0
WBGene00001070,body region phenotype WBPhenotype:0002557,1.0
WBGene00006614,body region phenotype WBPhenotype:0002557,1.0
WBGene00013352,body region phenotype WBPhenotype:0002557,1.0
WBGene00022577,body region phenotype WBPhenotype:0002557,1.0
WBGene00000484,body region phenotype WBPhenotype:0002557,1.0
WBGene00022591,body region phenotype WBPhenotype:0002557,1.0
WBGene00001121,body region phenotype WBPhenotype:0002557,1.0
WBGene00012137,body region phenotype WBPhenotype:0002557,1.0
WBGene00005016,male nervous system morphology variant WBPhenotype:0001358,1.0
WBGene00004393,male nervous system morphology variant WBPhenotype:0001358,1.0
WBGene00000485,male nervous system morphology variant WBPhenotype:0001358,1.0
WBGene00000490,male nervous system morphology variant WBPhenotype:0001358,1.0
WBGene00003018,male nervous system morphology variant WBPhenotype:0001358,1.0
WBGene00003886,male nervous system morphology variant WBPhenotype:0001358,1.0
WBGene00000484,male nervous system morphology variant WBPhenotype:0001358,1.0
WBGene00001117,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00000485,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00000490,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00001210,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00006790,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00044631,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00003886,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00000484,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00006960,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00000902,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00001121,male mating efficiency reduced WBPhenotype:0000843,1.0
WBGene00003808,amplitude of sinusoidal movement increased WBPhenotype:0002328,1.0
WBGene00002094,amplitude of sinusoidal movement increased WBPhenotype:0002328,1.0
WBGene00001668,amplitude of sinusoidal movement increased WBPhenotype:0002328,1.0
WBGene00001667,amplitude of sinusoidal movement increased WBPhenotype:0002328,1.0
WBGene00001673,amplitude of sinusoidal movement increased WBPhenotype:0002328,1.0
WBGene00000241,antihelmintic response variant WBPhenotype:0001852,1.0
WBGene00001117,antihelmintic response variant WBPhenotype:0001852,1.0
WBGene00019154,antihelmintic response variant WBPhenotype:0001852,1.0
WBGene00000485,antihelmintic response variant WBPhenotype:0001852,1.0
WBGene00000062,antihelmintic response variant WBPhenotype:0001852,1.0
WBGene00000490,antihelmintic response variant WBPhenotype:0001852,1.0
WBGene00003886,antihelmintic response variant WBPhenotype:0001852,1.0
WBGene00000484,antihelmintic response variant WBPhenotype:0001852,1.0
WBGene00001121,antihelmintic response variant WBPhenotype:0001852,1.0
WBGene00003808,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00003841,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00001676,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00012116,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00001677,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00001668,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00000062,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00001210,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00001667,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00006790,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00003889,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00003966,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00006873,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00001673,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00006614,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00012137,velocity of movement variant WBPhenotype:0004025,1.0
WBGene00003808,turning variant WBPhenotype:0002311,1.0
WBGene00003841,turning variant WBPhenotype:0002311,1.0
WBGene00006761,turning variant WBPhenotype:0002311,1.0
WBGene00001676,turning variant WBPhenotype:0002311,1.0
WBGene00012116,turning variant WBPhenotype:0002311,1.0
WBGene00001677,turning variant WBPhenotype:0002311,1.0
WBGene00001668,turning variant WBPhenotype:0002311,1.0
WBGene00001210,turning variant WBPhenotype:0002311,1.0
WBGene00001667,turning variant WBPhenotype:0002311,1.0
WBGene00001612,turning variant WBPhenotype:0002311,1.0
WBGene00001400,turning variant WBPhenotype:0002311,1.0
WBGene00006790,turning variant WBPhenotype:0002311,1.0
WBGene00003886,turning variant WBPhenotype:0002311,1.0
WBGene00003889,turning variant WBPhenotype:0002311,1.0
WBGene00003966,turning variant WBPhenotype:0002311,1.0
WBGene00006873,turning variant WBPhenotype:0002311,1.0
WBGene00001673,turning variant WBPhenotype:0002311,1.0
WBGene00006614,turning variant WBPhenotype:0002311,1.0
WBGene00000484,turning variant WBPhenotype:0002311,1.0
WBGene00012137,turning variant WBPhenotype:0002311,1.0
WBGene00003808,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00003841,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00001676,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00001677,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00001668,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00001667,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00006790,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00006873,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00001673,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00012137,coiling frequency increased WBPhenotype:0002300,1.0
WBGene00003808,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00003841,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00001676,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00012116,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00001677,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00001668,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00001667,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00003889,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00003966,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00001673,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00006614,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00012137,backward point velocity increased WBPhenotype:0002325,1.0
WBGene00001071,large WBPhenotype:0000319,1.0
WBGene00005016,large WBPhenotype:0000319,1.0
WBGene00001676,large WBPhenotype:0000319,1.0
WBGene00001677,large WBPhenotype:0000319,1.0
WBGene00003057,large WBPhenotype:0000319,1.0
WBGene00001210,large WBPhenotype:0000319,1.0
WBGene00001667,large WBPhenotype:0000319,1.0
WBGene00010642,large WBPhenotype:0000319,1.0
WBGene00001673,large WBPhenotype:0000319,1.0
WBGene00013352,large WBPhenotype:0000319,1.0
WBGene00010442,copulation variant WBPhenotype:0000647,1.0
WBGene00044623,copulation variant WBPhenotype:0000647,1.0
WBGene00001117,copulation variant WBPhenotype:0000647,1.0
WBGene00044630,copulation variant WBPhenotype:0000647,1.0
WBGene00004393,copulation variant WBPhenotype:0000647,1.0
WBGene00000485,copulation variant WBPhenotype:0000647,1.0
WBGene00000490,copulation variant WBPhenotype:0000647,1.0
WBGene00001210,copulation variant WBPhenotype:0000647,1.0
WBGene00011261,copulation variant WBPhenotype:0000647,1.0
WBGene00003018,copulation variant WBPhenotype:0000647,1.0
WBGene00006790,copulation variant WBPhenotype:0000647,1.0
WBGene00044631,copulation variant WBPhenotype:0000647,1.0
WBGene00003886,copulation variant WBPhenotype:0000647,1.0
WBGene00044620,copulation variant WBPhenotype:0000647,1.0
WBGene00000484,copulation variant WBPhenotype:0000647,1.0
WBGene00002222,copulation variant WBPhenotype:0000647,1.0
WBGene00006960,copulation variant WBPhenotype:0000647,1.0
WBGene00000902,copulation variant WBPhenotype:0000647,1.0
WBGene00010898,copulation variant WBPhenotype:0000647,1.0
WBGene00001121,copulation variant WBPhenotype:0000647,1.0
WBGene00011831,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00044623,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00007560,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00019154,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00012256,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00013585,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00009371,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00009218,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00044620,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00022577,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00007174,age associated fluorescence increased WBPhenotype:0000467,1.0
WBGene00010442,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00044623,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00001117,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00044630,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00004393,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00000485,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00000490,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00001210,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00011261,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00003018,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00006790,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00044631,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00003886,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00044620,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00000484,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00002222,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00006960,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00000902,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00010898,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00001121,sexually dimorphic behavior variant WBPhenotype:0000821,1.0
WBGene00004174,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00008963,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00005004,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00018275,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00019198,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00006424,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00000853,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00000037,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00003841,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00001117,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00002987,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00007139,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00018562,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00000485,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00006525,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00000490,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00006526,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00206502,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00011530,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00008861,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00007479,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00019212,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00022103,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00010642,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00007490,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00007044,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00013166,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00000695,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00006620,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00010830,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00003886,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00044620,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00000484,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00022283,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00000902,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00003629,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00001121,larval physiology phenotype WBPhenotype:0001293,1.0
WBGene00003808,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00003841,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00001676,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00012116,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00001677,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00001668,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00000062,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00001667,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00003889,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00001673,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00006614,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00012137,forward point velocity increased WBPhenotype:0002322,1.0
WBGene00003841,reversal variant WBPhenotype:0002320,1.0
WBGene00006761,reversal variant WBPhenotype:0002320,1.0
WBGene00001676,reversal variant WBPhenotype:0002320,1.0
WBGene00001677,reversal variant WBPhenotype:0002320,1.0
WBGene00001668,reversal variant WBPhenotype:0002320,1.0
WBGene00000062,reversal variant WBPhenotype:0002320,1.0
WBGene00001210,reversal variant WBPhenotype:0002320,1.0
WBGene00001667,reversal variant WBPhenotype:0002320,1.0
WBGene00001612,reversal variant WBPhenotype:0002320,1.0
WBGene00001400,reversal variant WBPhenotype:0002320,1.0
WBGene00006790,reversal variant WBPhenotype:0002320,1.0
WBGene00003889,reversal variant WBPhenotype:0002320,1.0
WBGene00003966,reversal variant WBPhenotype:0002320,1.0
WBGene00006873,reversal variant WBPhenotype:0002320,1.0
WBGene00001673,reversal variant WBPhenotype:0002320,1.0
WBGene00006614,reversal variant WBPhenotype:0002320,1.0
WBGene00001676,path curvature decreased WBPhenotype:0002337,1.0
WBGene00012116,path curvature decreased WBPhenotype:0002337,1.0
WBGene00001677,path curvature decreased WBPhenotype:0002337,1.0
WBGene00001668,path curvature decreased WBPhenotype:0002337,1.0
WBGene00001673,path curvature decreased WBPhenotype:0002337,1.0
WBGene00006614,path curvature decreased WBPhenotype:0002337,1.0
