wbid,term,found
WBGene00007146,intrinsic component of membrane GO:0031224,1.0
WBGene00012938,intrinsic component of membrane GO:0031224,1.0
WBGene00015952,intrinsic component of membrane GO:0031224,1.0
WBGene00044631,intrinsic component of membrane GO:0031224,1.0
WBGene00010442,intrinsic component of membrane GO:0031224,1.0
WBGene00013281,intrinsic component of membrane GO:0031224,1.0
WBGene00007495,intrinsic component of membrane GO:0031224,1.0
WBGene00045497,intrinsic component of membrane GO:0031224,1.0
WBGene00008763,intrinsic component of membrane GO:0031224,1.0
WBGene00007861,intrinsic component of membrane GO:0031224,1.0
WBGene00008583,intrinsic component of membrane GO:0031224,1.0
WBGene00021396,intrinsic component of membrane GO:0031224,1.0
WBGene00006761,intrinsic component of membrane GO:0031224,1.0
WBGene00017351,intrinsic component of membrane GO:0031224,1.0
WBGene00022591,intrinsic component of membrane GO:0031224,1.0
WBGene00001619,intrinsic component of membrane GO:0031224,1.0
WBGene00007420,intrinsic component of membrane GO:0031224,1.0
WBGene00044297,intrinsic component of membrane GO:0031224,1.0
WBGene00044437,intrinsic component of membrane GO:0031224,1.0
WBGene00004017,intrinsic component of membrane GO:0031224,1.0
WBGene00020825,intrinsic component of membrane GO:0031224,1.0
WBGene00007809,intrinsic component of membrane GO:0031224,1.0
WBGene00009653,intrinsic component of membrane GO:0031224,1.0
WBGene00015019,intrinsic component of membrane GO:0031224,1.0
WBGene00018924,intrinsic component of membrane GO:0031224,1.0
WBGene00011888,intrinsic component of membrane GO:0031224,1.0
WBGene00022283,intrinsic component of membrane GO:0031224,1.0
WBGene00016988,intrinsic component of membrane GO:0031224,1.0
WBGene00005004,intrinsic component of membrane GO:0031224,1.0
WBGene00020490,intrinsic component of membrane GO:0031224,1.0
WBGene00044295,intrinsic component of membrane GO:0031224,1.0
WBGene00000853,intrinsic component of membrane GO:0031224,1.0
WBGene00015921,intrinsic component of membrane GO:0031224,1.0
WBGene00016514,intrinsic component of membrane GO:0031224,1.0
WBGene00012939,intrinsic component of membrane GO:0031224,1.0
WBGene00006668,intrinsic component of membrane GO:0031224,1.0
WBGene00017835,intrinsic component of membrane GO:0031224,1.0
WBGene00009218,intrinsic component of membrane GO:0031224,1.0
WBGene00019979,intrinsic component of membrane GO:0031224,1.0
WBGene00014122,intrinsic component of membrane GO:0031224,1.0
WBGene00013333,intrinsic component of membrane GO:0031224,1.0
WBGene00010423,intrinsic component of membrane GO:0031224,1.0
WBGene00021513,intrinsic component of membrane GO:0031224,1.0
WBGene00005253,intrinsic component of membrane GO:0031224,1.0
WBGene00007324,intrinsic component of membrane GO:0031224,1.0
WBGene00001626,intrinsic component of membrane GO:0031224,1.0
WBGene00020420,intrinsic component of membrane GO:0031224,1.0
WBGene00009949,intrinsic component of membrane GO:0031224,1.0
WBGene00009041,intrinsic component of membrane GO:0031224,1.0
WBGene00017421,intrinsic component of membrane GO:0031224,1.0
WBGene00015620,intrinsic component of membrane GO:0031224,1.0
WBGene00010319,intrinsic component of membrane GO:0031224,1.0
WBGene00206461,intrinsic component of membrane GO:0031224,1.0
WBGene00004233,intrinsic component of membrane GO:0031224,1.0
WBGene00020855,intrinsic component of membrane GO:0031224,1.0
WBGene00009816,intrinsic component of membrane GO:0031224,1.0
WBGene00012635,intrinsic component of membrane GO:0031224,1.0
WBGene00019154,intrinsic component of membrane GO:0031224,1.0
WBGene00003889,intrinsic component of membrane GO:0031224,1.0
WBGene00011922,intrinsic component of membrane GO:0031224,1.0
WBGene00018275,intrinsic component of membrane GO:0031224,1.0
WBGene00010258,intrinsic component of membrane GO:0031224,1.0
WBGene00000695,intrinsic component of membrane GO:0031224,1.0
WBGene00044630,intrinsic component of membrane GO:0031224,1.0
WBGene00016761,intrinsic component of membrane GO:0031224,1.0
WBGene00012304,intrinsic component of membrane GO:0031224,1.0
WBGene00022103,intrinsic component of membrane GO:0031224,1.0
WBGene00001547,intrinsic component of membrane GO:0031224,1.0
WBGene00004223,intrinsic component of membrane GO:0031224,1.0
WBGene00044411,intrinsic component of membrane GO:0031224,1.0
WBGene00007174,intrinsic component of membrane GO:0031224,1.0
WBGene00004224,intrinsic component of membrane GO:0031224,1.0
WBGene00008033,intrinsic component of membrane GO:0031224,1.0
WBGene00020714,intrinsic component of membrane GO:0031224,1.0
WBGene00008093,intrinsic component of membrane GO:0031224,1.0
WBGene00008251,intrinsic component of membrane GO:0031224,1.0
WBGene00015626,intrinsic component of membrane GO:0031224,1.0
WBGene00020663,intrinsic component of membrane GO:0031224,1.0
WBGene00009304,intrinsic component of membrane GO:0031224,1.0
WBGene00001075,intrinsic component of membrane GO:0031224,1.0
WBGene00009849,intrinsic component of membrane GO:0031224,1.0
WBGene00021788,intrinsic component of membrane GO:0031224,1.0
WBGene00018078,intrinsic component of membrane GO:0031224,1.0
WBGene00017296,intrinsic component of membrane GO:0031224,1.0
WBGene00012255,intrinsic component of membrane GO:0031224,1.0
WBGene00010784,intrinsic component of membrane GO:0031224,1.0
WBGene00017936,intrinsic component of membrane GO:0031224,1.0
WBGene00013585,intrinsic component of membrane GO:0031224,1.0
WBGene00011948,intrinsic component of membrane GO:0031224,1.0
WBGene00012811,intrinsic component of membrane GO:0031224,1.0
WBGene00007141,intrinsic component of membrane GO:0031224,1.0
WBGene00016242,intrinsic component of membrane GO:0031224,1.0
WBGene00011594,intrinsic component of membrane GO:0031224,1.0
WBGene00194710,intrinsic component of membrane GO:0031224,1.0
WBGene00007479,intrinsic component of membrane GO:0031224,1.0
WBGene00017666,intrinsic component of membrane GO:0031224,1.0
WBGene00001612,intrinsic component of membrane GO:0031224,1.0
WBGene00008795,intrinsic component of membrane GO:0031224,1.0
WBGene00017681,intrinsic component of membrane GO:0031224,1.0
WBGene00022824,intrinsic component of membrane GO:0031224,1.0
WBGene00011468,intrinsic component of membrane GO:0031224,1.0
WBGene00016973,intrinsic component of membrane GO:0031224,1.0
WBGene00016619,intrinsic component of membrane GO:0031224,1.0
WBGene00004102,intrinsic component of membrane GO:0031224,1.0
WBGene00000623,intrinsic component of membrane GO:0031224,1.0
WBGene00000399,intrinsic component of membrane GO:0031224,1.0
WBGene00021807,intrinsic component of membrane GO:0031224,1.0
WBGene00011104,intrinsic component of membrane GO:0031224,1.0
WBGene00007170,intrinsic component of membrane GO:0031224,1.0
WBGene00013272,intrinsic component of membrane GO:0031224,1.0
WBGene00011121,intrinsic component of membrane GO:0031224,1.0
WBGene00009438,intrinsic component of membrane GO:0031224,1.0
WBGene00018113,intrinsic component of membrane GO:0031224,1.0
WBGene00001135,intrinsic component of membrane GO:0031224,1.0
WBGene00008142,intrinsic component of membrane GO:0031224,1.0
WBGene00016149,intrinsic component of membrane GO:0031224,1.0
WBGene00005936,intrinsic component of membrane GO:0031224,1.0
WBGene00006633,intrinsic component of membrane GO:0031224,1.0
WBGene00010138,intrinsic component of membrane GO:0031224,1.0
WBGene00018727,intrinsic component of membrane GO:0031224,1.0
WBGene00012757,intrinsic component of membrane GO:0031224,1.0
WBGene00009961,intrinsic component of membrane GO:0031224,1.0
WBGene00000702,intrinsic component of membrane GO:0031224,1.0
WBGene00023414,intrinsic component of membrane GO:0031224,1.0
WBGene00016847,intrinsic component of membrane GO:0031224,1.0
WBGene00043308,intrinsic component of membrane GO:0031224,1.0
WBGene00017154,intrinsic component of membrane GO:0031224,1.0
WBGene00018472,intrinsic component of membrane GO:0031224,1.0
WBGene00003808,intrinsic component of membrane GO:0031224,1.0
WBGene00018157,intrinsic component of membrane GO:0031224,1.0
WBGene00015906,intrinsic component of membrane GO:0031224,1.0
WBGene00022409,intrinsic component of membrane GO:0031224,1.0
WBGene00019855,intrinsic component of membrane GO:0031224,1.0
WBGene00008875,intrinsic component of membrane GO:0031224,1.0
WBGene00019755,intrinsic component of membrane GO:0031224,1.0
WBGene00018256,intrinsic component of membrane GO:0031224,1.0
WBGene00009717,intrinsic component of membrane GO:0031224,1.0
WBGene00008433,intrinsic component of membrane GO:0031224,1.0
WBGene00008496,intrinsic component of membrane GO:0031224,1.0
WBGene00019764,intrinsic component of membrane GO:0031224,1.0
WBGene00003018,neurogenesis GO:0022008,1.0
WBGene00006620,neurogenesis GO:0022008,1.0
WBGene00011261,neurogenesis GO:0022008,1.0
WBGene00006526,neurogenesis GO:0022008,1.0
WBGene00001434,neurogenesis GO:0022008,1.0
WBGene00004719,neurogenesis GO:0022008,1.0
WBGene00006525,neurogenesis GO:0022008,1.0
WBGene00020800,neurogenesis GO:0022008,1.0
WBGene00002243,neurogenesis GO:0022008,1.0
WBGene00001475,neurogenesis GO:0022008,1.0
WBGene00000476,neurogenesis GO:0022008,1.0
WBGene00009094,neurogenesis GO:0022008,1.0
WBGene00000440,neurogenesis GO:0022008,1.0
WBGene00002987,neurogenesis GO:0022008,1.0
WBGene00001400,neurogenesis GO:0022008,1.0
WBGene00001828,neurogenesis GO:0022008,1.0
WBGene00001210,neurogenesis GO:0022008,1.0
WBGene00003029,neurogenesis GO:0022008,1.0
WBGene00043308,neurogenesis GO:0022008,1.0
WBGene00016633,neurogenesis GO:0022008,1.0
WBGene00000429,neurogenesis GO:0022008,1.0
WBGene00006526,potassium ion transmembrane transport GO:0071805,1.0
WBGene00018115,potassium ion transmembrane transport GO:0071805,1.0
WBGene00006666,potassium ion transmembrane transport GO:0071805,1.0
WBGene00006664,potassium ion transmembrane transport GO:0071805,1.0
WBGene00044387,potassium ion transmembrane transport GO:0071805,1.0
WBGene00006668,potassium ion transmembrane transport GO:0071805,1.0
WBGene00010784,potassium ion transmembrane transport GO:0071805,1.0
WBGene00044138,potassium ion transmembrane transport GO:0071805,1.0
WBGene00003018,double-stranded DNA binding GO:0003690,1.0
WBGene00012639,double-stranded DNA binding GO:0003690,1.0
WBGene00022374,double-stranded DNA binding GO:0003690,1.0
WBGene00006544,double-stranded DNA binding GO:0003690,1.0
WBGene00003681,double-stranded DNA binding GO:0003690,1.0
WBGene00000449,double-stranded DNA binding GO:0003690,1.0
WBGene00011926,double-stranded DNA binding GO:0003690,1.0
WBGene00004011,double-stranded DNA binding GO:0003690,1.0
WBGene00000476,double-stranded DNA binding GO:0003690,1.0
WBGene00007776,double-stranded DNA binding GO:0003690,1.0
WBGene00019299,double-stranded DNA binding GO:0003690,1.0
WBGene00013970,double-stranded DNA binding GO:0003690,1.0
WBGene00000440,double-stranded DNA binding GO:0003690,1.0
WBGene00009998,double-stranded DNA binding GO:0003690,1.0
WBGene00000521,double-stranded DNA binding GO:0003690,1.0
WBGene00003629,double-stranded DNA binding GO:0003690,1.0
WBGene00018572,double-stranded DNA binding GO:0003690,1.0
WBGene00001962,double-stranded DNA binding GO:0003690,1.0
WBGene00002987,double-stranded DNA binding GO:0003690,1.0
WBGene00003939,double-stranded DNA binding GO:0003690,1.0
WBGene00001400,double-stranded DNA binding GO:0003690,1.0
WBGene00003657,double-stranded DNA binding GO:0003690,1.0
WBGene00022837,double-stranded DNA binding GO:0003690,1.0
WBGene00006790,double-stranded DNA binding GO:0003690,1.0
WBGene00000220,double-stranded DNA binding GO:0003690,1.0
WBGene00006380,double-stranded DNA binding GO:0003690,1.0
WBGene00000429,double-stranded DNA binding GO:0003690,1.0
WBGene00003018,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00004393,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00006522,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00004219,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00000902,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00000272,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00009653,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00013352,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00004233,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00004223,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00004224,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00003029,male anatomical structure morphogenesis GO:0090598,1.0
WBGene00018547,serine hydrolase activity GO:0017171,1.0
WBGene00006620,serine hydrolase activity GO:0017171,1.0
WBGene00011328,serine hydrolase activity GO:0017171,1.0
WBGene00000255,serine hydrolase activity GO:0017171,1.0
WBGene00012186,serine hydrolase activity GO:0017171,1.0
WBGene00015426,serine hydrolase activity GO:0017171,1.0
WBGene00009328,serine hydrolase activity GO:0017171,1.0
WBGene00013846,serine hydrolase activity GO:0017171,1.0
WBGene00020648,serine hydrolase activity GO:0017171,1.0
WBGene00015620,serine hydrolase activity GO:0017171,1.0
WBGene00020017,serine hydrolase activity GO:0017171,1.0
WBGene00012271,serine hydrolase activity GO:0017171,1.0
WBGene00007479,serine hydrolase activity GO:0017171,1.0
WBGene00013849,serine hydrolase activity GO:0017171,1.0
WBGene00023416,serine hydrolase activity GO:0017171,1.0
WBGene00010738,serine hydrolase activity GO:0017171,1.0
WBGene00016422,molting cycle GO:0042303,1.0
WBGene00003547,molting cycle GO:0042303,1.0
WBGene00000251,molting cycle GO:0042303,1.0
WBGene00001070,molting cycle GO:0042303,1.0
WBGene00001072,molting cycle GO:0042303,1.0
WBGene00001065,molting cycle GO:0042303,1.0
WBGene00005016,molting cycle GO:0042303,1.0
WBGene00004219,molting cycle GO:0042303,1.0
WBGene00000902,molting cycle GO:0042303,1.0
WBGene00019212,molting cycle GO:0042303,1.0
WBGene00000255,molting cycle GO:0042303,1.0
WBGene00005017,molting cycle GO:0042303,1.0
WBGene00001076,molting cycle GO:0042303,1.0
WBGene00003552,molting cycle GO:0042303,1.0
WBGene00009653,molting cycle GO:0042303,1.0
WBGene00004397,molting cycle GO:0042303,1.0
WBGene00001064,molting cycle GO:0042303,1.0
WBGene00003545,molting cycle GO:0042303,1.0
WBGene00004233,molting cycle GO:0042303,1.0
WBGene00003554,molting cycle GO:0042303,1.0
WBGene00004223,molting cycle GO:0042303,1.0
WBGene00001828,molting cycle GO:0042303,1.0
WBGene00004224,molting cycle GO:0042303,1.0
WBGene00001069,molting cycle GO:0042303,1.0
WBGene00011261,cell projection GO:0042995,1.0
WBGene00004281,cell projection GO:0042995,1.0
WBGene00000193,cell projection GO:0042995,1.0
WBGene00006526,cell projection GO:0042995,1.0
WBGene00004719,cell projection GO:0042995,1.0
WBGene00006643,cell projection GO:0042995,1.0
WBGene00012132,cell projection GO:0042995,1.0
WBGene00020800,cell projection GO:0042995,1.0
WBGene00017120,cell projection GO:0042995,1.0
WBGene00003886,cell projection GO:0042995,1.0
WBGene00011523,cell projection GO:0042995,1.0
WBGene00001989,cell projection GO:0042995,1.0
WBGene00001121,cell projection GO:0042995,1.0
WBGene00001475,cell projection GO:0042995,1.0
WBGene00016397,cell projection GO:0042995,1.0
WBGene00000062,cell projection GO:0042995,1.0
WBGene00000044,cell projection GO:0042995,1.0
WBGene00018042,cell projection GO:0042995,1.0
WBGene00001556,cell projection GO:0042995,1.0
WBGene00016165,cell projection GO:0042995,1.0
WBGene00001990,cell projection GO:0042995,1.0
WBGene00006960,cell projection GO:0042995,1.0
WBGene00007490,cell projection GO:0042995,1.0
WBGene00020825,cell projection GO:0042995,1.0
WBGene00001668,cell projection GO:0042995,1.0
WBGene00015309,cell projection GO:0042995,1.0
WBGene00012779,cell projection GO:0042995,1.0
WBGene00022283,cell projection GO:0042995,1.0
WBGene00001667,cell projection GO:0042995,1.0
WBGene00000485,cell projection GO:0042995,1.0
WBGene00012826,cell projection GO:0042995,1.0
WBGene00020490,cell projection GO:0042995,1.0
WBGene00021643,cell projection GO:0042995,1.0
WBGene00016744,cell projection GO:0042995,1.0
WBGene00010898,cell projection GO:0042995,1.0
WBGene00011630,cell projection GO:0042995,1.0
WBGene00003889,cell projection GO:0042995,1.0
WBGene00001677,cell projection GO:0042995,1.0
WBGene00016005,cell projection GO:0042995,1.0
WBGene00019395,cell projection GO:0042995,1.0
WBGene00000241,cell projection GO:0042995,1.0
WBGene00008144,cell projection GO:0042995,1.0
WBGene00194710,cell projection GO:0042995,1.0
WBGene00001612,cell projection GO:0042995,1.0
WBGene00001117,cell projection GO:0042995,1.0
WBGene00000490,cell projection GO:0042995,1.0
WBGene00022696,cell projection GO:0042995,1.0
WBGene00010642,cell projection GO:0042995,1.0
WBGene00000484,cell projection GO:0042995,1.0
WBGene00018727,cell projection GO:0042995,1.0
WBGene00019828,cell projection GO:0042995,1.0
WBGene00022465,cell projection GO:0042995,1.0
WBGene00004372,cell projection GO:0042995,1.0
WBGene00043308,cell projection GO:0042995,1.0
WBGene00002222,cell projection GO:0042995,1.0
WBGene00003547,metalloendopeptidase activity GO:0004222,1.0
WBGene00019212,metalloendopeptidase activity GO:0004222,1.0
WBGene00003527,metalloendopeptidase activity GO:0004222,1.0
WBGene00003552,metalloendopeptidase activity GO:0004222,1.0
WBGene00010423,metalloendopeptidase activity GO:0004222,1.0
WBGene00003525,metalloendopeptidase activity GO:0004222,1.0
WBGene00003545,metalloendopeptidase activity GO:0004222,1.0
WBGene00003554,metalloendopeptidase activity GO:0004222,1.0
WBGene00003523,metalloendopeptidase activity GO:0004222,1.0
WBGene00012796,metalloendopeptidase activity GO:0004222,1.0
WBGene00001828,metalloendopeptidase activity GO:0004222,1.0
WBGene00003534,metalloendopeptidase activity GO:0004222,1.0
WBGene00018472,metalloendopeptidase activity GO:0004222,1.0
